STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
40948099999,01/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.2,24,29.1,24,9999.9,0,999.9,0,2.4,24,4.9,24,12,999.9,34.2,*,30.2,*,99.99, ,999.9,1000
40948099999,02/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,30.9,24,30,24,9999.9,0,999.9,0,1.2,24,2.7,24,7,999.9,34.2,*,30.2,*,1.18,A,999.9,1000
40948099999,03/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,28.7,24,25.6,24,9999.9,0,999.9,0,1.8,24,3.2,24,8,999.9,44.2,*,19.4,*,0.59,A,999.9,101000
40948099999,04/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.2,24,16,24,9999.9,0,999.9,0,4.1,24,3.7,24,9.9,999.9,39.2,*,19.4,*,0,I,999.9,0
40948099999,05/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,27.1,24,24.3,24,9999.9,0,999.9,0,1.6,24,3.6,24,8,999.9,28.4,*,23,*,2.76,A,999.9,1000
40948099999,06/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,27.7,23,25.8,23,9999.9,0,999.9,0,2.2,23,3.6,23,7,999.9,35.6,*,19.4,*,0.98,A,999.9,101000
40948099999,07/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,23.3,24,13.4,24,9999.9,0,999.9,0,5.3,24,8.2,24,13,999.9,35.6,*,14,*,0,I,999.9,0
40948099999,08/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,23.7,23,5.7,23,9999.9,0,999.9,0,5.4,23,6.4,23,12,999.9,39.2,*,12.2,*,0,I,999.9,0
40948099999,09/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,22.6,24,5.3,24,9999.9,0,999.9,0,3.6,24,5.1,24,8.9,999.9,39.2,*,12.2,*,0,I,999.9,0
40948099999,10/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,22.3,23,7,23,9999.9,0,999.9,0,4.7,23,6.5,23,8,999.9,32,*,8.6,*,0,I,999.9,0
40948099999,11/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,27.9,19,17,19,9999.9,0,999.9,0,3.1,19,4.7,19,8.9,999.9,32,*,21.2,*,99.99, ,999.9,1000
40948099999,12/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.6,24,28.8,24,9999.9,0,999.9,0,3.4,24,6.1,24,15.9,999.9,33.8,*,28.4,*,0.59,E,999.9,1000
40948099999,13/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.9,20,26.1,20,9999.9,0,999.9,0,3.5,20,3.8,20,6,999.9,37.4,*,28.4,*,99.99, ,999.9,101000
40948099999,14/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,26.4,24,17.6,24,9999.9,0,999.9,0,3.1,24,4.3,24,7,999.9,35.6,*,15.8,*,0,I,999.9,0
40948099999,15/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,24.4,24,12.9,24,9999.9,0,999.9,0,4.4,24,5.7,24,8,999.9,41,*,15.8,*,0,I,999.9,0
40948099999,16/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,24.2,24,10.4,24,9999.9,0,999.9,0,5,24,6.5,24,8.9,999.9,37.4,*,12.2,*,0,I,999.9,0
40948099999,17/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,25.6,23,8.1,23,9999.9,0,999.9,0,5.1,23,5.7,23,8.9,999.9,38.1,*,14,*,0,I,999.9,0
40948099999,18/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,23.3,24,7.4,24,9999.9,0,999.9,0,4.7,24,6.5,24,8.9,999.9,38.5,*,12.2,*,0,I,999.9,0
40948099999,19/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,25.4,24,10.5,24,9999.9,0,999.9,0,4.1,24,5.8,24,8.9,999.9,32,*,14,*,0,I,999.9,0
40948099999,20/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.2,24,21.7,24,9999.9,0,999.9,0,2.9,24,3.5,24,7,999.9,35.6,*,23,*,99.99, ,999.9,101000
40948099999,21/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.2,24,23.9,24,9999.9,0,999.9,0,2.4,24,3.1,24,9.9,999.9,41,*,21.2,*,99.99, ,999.9,101000
40948099999,22/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,27.6,24,17.7,24,9999.9,0,999.9,0,4,24,5.3,24,8,999.9,39.2,*,19.4,*,0,I,999.9,0
40948099999,23/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,26.6,24,14.2,24,9999.9,0,999.9,0,3.9,24,5.1,24,9.9,999.9,37.8,*,17.6,*,0,I,999.9,0
40948099999,24/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.1,24,19.2,24,9999.9,0,999.9,0,4.4,24,5.5,24,7,999.9,35.6,*,19.4,*,0,I,999.9,0
40948099999,25/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.8,24,21.6,24,9999.9,0,999.9,0,5.2,24,5.5,24,8,999.9,44.6,*,23,*,0,I,999.9,0
40948099999,26/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.5,24,14.1,24,9999.9,0,999.9,0,5.1,24,5.5,24,8.9,999.9,41,*,21.2,*,0,I,999.9,0
40948099999,27/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,28.2,24,15.2,24,9999.9,0,999.9,0,3.9,24,5.8,24,8.9,999.9,37.4,*,21.2,*,0,I,999.9,0
40948099999,28/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.4,24,13.5,24,9999.9,0,999.9,0,5,24,6.1,24,8.9,999.9,42.8,*,19.4,*,0,I,999.9,0
40948099999,29/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,29.9,24,14.3,24,9999.9,0,999.9,0,5,24,5,24,8.9,999.9,36.7,*,21.2,*,0,I,999.9,0
40948099999,30/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.5,24,16.2,24,9999.9,0,999.9,0,4.7,24,5.3,24,8,999.9,41,*,23,*,0,I,999.9,0
40948099999,31/01/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.5,24,20.1,24,9999.9,0,999.9,0,4.8,24,5.5,24,7,999.9,42.8,*,24.8,*,0,I,999.9,0
40948099999,01/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.4,24,16.1,24,9999.9,0,999.9,0,5.5,24,5.8,24,8.9,999.9,42.8,*,23,*,0,I,999.9,0
40948099999,02/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,31.8,24,15,24,9999.9,0,999.9,0,5.6,24,6,24,8,999.9,42.8,*,23,*,0,I,999.9,0
40948099999,03/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,30.4,24,23.1,24,9999.9,0,999.9,0,2.6,24,3.5,24,7,999.9,38.5,*,24.8,*,99.99, ,999.9,1000
40948099999,04/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,30.4,23,25.3,23,9999.9,0,999.9,0,2.4,23,3.8,23,8,999.9,42.1,*,23,*,99.99, ,999.9,101000
40948099999,05/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,28.7,24,14.7,24,9999.9,0,999.9,0,5,24,6.2,24,8.9,999.9,39.2,*,23,*,0,I,999.9,0
40948099999,06/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,32.8,24,13,24,9999.9,0,999.9,0,5.4,24,5.8,24,8,999.9,46.4,*,21.2,*,0,I,999.9,0
40948099999,07/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,32.9,24,12.1,24,9999.9,0,999.9,0,5.2,24,5.5,24,8.9,999.9,46.4,*,23,*,0,I,999.9,0
40948099999,08/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,34.5,24,14.5,24,9999.9,0,999.9,0,4.5,24,5.6,24,8,999.9,48.2,*,23,*,0,I,999.9,0
40948099999,09/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,35.1,24,17.4,24,9999.9,0,999.9,0,4.9,24,5.7,24,8,999.9,50,*,24.8,*,0,I,999.9,0
40948099999,10/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,36.6,24,25.8,24,9999.9,0,999.9,0,3.6,24,4.1,24,11.1,15.9,46.8,*,26.6,*,99.99, ,999.9,11000
40948099999,11/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,33.5,24,32.8,24,9999.9,0,999.9,0,1.3,24,2.2,24,6,999.9,35.6,*,32,*,99.99, ,999.9,111000
40948099999,12/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,33.1,24,32.7,24,9999.9,0,999.9,0,1,24,1.9,24,6,999.9,35.6,*,32,*,2.36,A,999.9,111000
40948099999,13/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,35.3,24,27.8,24,9999.9,0,999.9,0,3.8,24,5,24,12,21,47.5,*,28.4,*,0.43,E,999.9,111000
40948099999,14/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,35.5,24,14.1,24,9999.9,0,999.9,0,5.9,24,6.8,24,12,999.9,46.4,*,26.6,*,0,I,999.9,0
40948099999,15/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,39.6,23,14.8,23,9999.9,0,999.9,0,6,23,5.9,23,15,21,53.6,*,28.4,*,0,I,999.9,0
40948099999,16/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,39.4,24,12.1,24,9999.9,0,999.9,0,5.7,24,6.9,24,11.1,17.1,50.7,*,30.2,*,0,I,999.9,0
40948099999,17/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,41.2,24,15.4,24,9999.9,0,999.9,0,6,24,5.8,24,8,999.9,54,*,30.2,*,0,I,999.9,0
40948099999,18/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,45.4,24,20.8,24,9999.9,0,999.9,0,6,24,6.1,24,12,999.9,57.9,*,33.8,*,0,I,999.9,0
40948099999,19/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,41.6,24,23.5,24,9999.9,0,999.9,0,5.9,24,5,24,11.1,999.9,51.8,*,32,*,0,I,999.9,0
40948099999,20/02/2020,34.565853,69.212328,1791.3,"KABUL INTERNATIONAL, AF",Kabul,Afghanistan,41.1,24,29.2,24,9999.9,0,999.9,0,5.1,24,3.1,24,6,999.9,50,*,32,*,0,I,999.9,0
