STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
94675099999,01/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,69.4,16,47.1,16,1018.5,16,12.6,16,999.9,0,4,16,8.9,999.9,79.2,*,55.6, ,0,G,999.9,0
94675099999,02/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,84.2,16,40.2,16,1012.9,16,7,16,999.9,0,5.8,16,7,999.9,92.7,*,57.6, ,0,G,999.9,0
94675099999,03/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,86.6,16,40.8,16,1007.5,16,1.6,16,999.9,0,8,16,11.1,999.9,106.7,*,68.9,*,0,G,999.9,0
94675099999,04/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,63.6,16,48.5,16,1018.9,16,13,16,999.9,0,7.1,16,11.1,999.9,74.7,*,53.2,*,0.12,G,999.9,110000
94675099999,05/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,61.1,16,45.5,16,1020.8,16,14.9,16,999.9,0,2,16,5.1,999.9,66.2,*,53.4, ,0.03,G,999.9,10000
94675099999,06/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,70.3,16,46,16,1016.3,16,10.4,16,999.9,0,4.5,16,8.9,999.9,77.7,*,56.1, ,0.01,G,999.9,0
94675099999,07/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,79.6,16,41.7,16,1014.3,16,8.4,16,999.9,0,7.8,16,9.9,999.9,88.2,*,61.2, ,0,G,999.9,0
94675099999,08/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,86.6,16,37.3,16,1012.3,16,6.4,16,999.9,0,4.6,16,8,999.9,96.1,*,72, ,0,G,999.9,0
94675099999,09/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,88.8,16,52.6,16,1007.2,16,1.4,16,999.9,0,4.8,16,9.9,999.9,106.3,*,73,*,0,G,999.9,0
94675099999,10/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,63.4,16,52.3,16,1018.1,16,12.2,16,999.9,0,5.5,16,11.1,999.9,67.5,*,57,*,0.08,G,999.9,10000
94675099999,11/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,65.6,14,45.9,14,1021.4,14,15.5,14,999.9,0,5,14,8,999.9,75.6,*,56.7, ,0,G,999.9,0
94675099999,12/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,75.4,16,48.1,16,1014.7,16,8.8,16,999.9,0,3.6,16,8,999.9,86.4,*,57.6, ,0,G,999.9,0
94675099999,13/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,82.7,15,40.5,15,1011.8,15,5.9,15,999.9,0,4.2,15,9.9,999.9,93.7,*,61.7, ,0,B,999.9,0
94675099999,14/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,80.1,16,58.8,16,1010.5,16,4.6,16,999.9,0,4,16,8.9,999.9,94.5,*,65.7,*,0,G,999.9,0
94675099999,15/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,69.6,16,49.9,16,1013.1,16,7.2,16,999.9,0,7.5,16,13,999.9,82.2,*,61.9,*,0,G,999.9,0
94675099999,16/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,63.7,16,45,16,1014.7,16,8.8,16,999.9,0,7.1,16,9.9,999.9,72.5,*,55.2,*,0,G,999.9,0
94675099999,17/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,64.6,16,44.8,16,1012.2,16,6.3,16,999.9,0,4.5,16,8,999.9,73.6,*,54.9, ,0,G,999.9,0
94675099999,18/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,69.5,16,50,16,1008.4,16,2.5,16,999.9,0,3.9,16,7,999.9,81,*,57.2, ,0,G,999.9,0
94675099999,19/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,63.6,16,54.9,16,1009.5,16,3.6,16,999.9,0,5.7,16,7,999.9,71.1,*,59.5,*,0.39,G,999.9,110000
94675099999,20/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,63.5,16,52.5,16,1012.4,16,6.5,16,999.9,0,5.2,16,8,999.9,66.6,*,59.2, ,0,G,999.9,0
94675099999,21/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,75,16,45.8,16,1004.2,16,998.3,16,999.9,0,4.1,16,8,999.9,80.2,*,60.8, ,0,G,999.9,0
94675099999,22/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,65.3,16,54.4,16,1000.7,16,994.9,16,999.9,0,8.3,16,13,999.9,74.7,*,59.4,*,0.28,G,999.9,10000
94675099999,23/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,64.3,16,46.4,16,1010.1,16,4.2,16,999.9,0,8,16,11.1,999.9,67.5,*,57.9, ,0,G,999.9,0
94675099999,24/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,66.8,16,54.6,16,1015.9,16,10,16,999.9,0,3.6,16,9.9,999.9,73.4,*,61, ,0,G,999.9,0
94675099999,25/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,69.7,16,57.4,16,1015.5,16,9.6,16,999.9,0,3.9,16,8,999.9,78.6,*,61.2, ,0,G,999.9,0
94675099999,26/01/2020,-34.9166666,138.6166666,51,"KENT TOWN, AS",South Australia,Australia,69.5,16,57.8,16,1015.8,16,9.9,16,999.9,0,4,16,9.9,999.9,78.8,*,60.3,*,0,G,999.9,0
