STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
68240099999,01/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,81.1,23,62.7,23,9999.9,0,999.9,0,6.2,23,9.2,23,21,28.9,91.4,*,64.4,*,99.99, ,999.9,10010
68240099999,02/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,79.5,21,63,21,9999.9,0,999.9,0,6.2,21,5,21,17.1,999.9,89.6,*,66.2,*,0,I,999.9,0
68240099999,03/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,81.8,22,59.2,22,9999.9,0,999.9,0,6.2,22,6,22,17.1,999.9,95,*,68,*,0,I,999.9,0
68240099999,04/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,85.8,20,57.1,20,9999.9,0,999.9,0,6.2,20,7.4,20,22,999.9,95,*,71.6,*,0,I,999.9,0
68240099999,05/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,80.1,22,58.8,22,9999.9,0,999.9,0,6.2,22,4.2,21,8.9,999.9,89.6,*,69.8,*,0,I,999.9,0
68240099999,06/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,82.6,24,55.7,24,9999.9,0,999.9,0,6.2,24,6.1,24,11.1,999.9,96.8,*,66.2,*,0,I,999.9,0
68240099999,07/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,79.5,24,59.1,24,9999.9,0,999.9,0,6.2,24,7.1,24,13,999.9,93.2,*,71.6,*,99.99, ,999.9,10010
68240099999,08/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,74.9,21,69,21,9999.9,0,999.9,0,6.3,21,4,19,12,999.9,80.6,*,69.8,*,99.99, ,999.9,10000
68240099999,09/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,78.3,24,67.6,24,9999.9,0,999.9,0,6,24,6,24,13,999.9,93.2,*,66.2,*,99.99, ,999.9,10010
68240099999,10/01/2020,-24.555225,25.918208,1005.53,"SIR SERETSE KHAMA INTERNATIONAL, BC",Gaborone,Botswana,74,24,66.5,24,9999.9,0,999.9,0,6.2,24,6.6,24,14,999.9,86,*,66.2,*,99.99, ,999.9,10010
