STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
14654099999,01/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,27,24,22.1,16,1034.8,24,956.3,24,5.1,16,1.8,21,1.9,999.9,34.9,*,19.9, ,0,G,0.8,0
14654099999,02/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,28.5,24,21.2,17,1034.9,24,956.6,24,11.3,17,3.3,21,9.7,999.9,37.8,*,22.6,*,0.79,G,0.8,0
14654099999,03/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,27.2,24,21,16,1030.4,24,952.2,24,10.7,16,2.7,22,5.8,999.9,37.4,*,19.4, ,0,G,0.4,0
14654099999,04/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,28.6,24,23,16,1025.3,24,947.7,24,5.8,16,1.8,22,1.9,999.9,36.5,*,20.8, ,0.39,G,0.4,0
14654099999,05/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,30.8,24,23.2,16,1026.9,24,949.6,24,6.5,16,3.6,22,5.8,999.9,33.1,*,27.3,*,0.11,G,999.9,1000
14654099999,06/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,25.9,24,15.2,17,1031.8,24,953.4,24,10.6,17,6.3,24,11.7,999.9,31.1,*,16.9,*,0.14,G,2.4,1000
14654099999,07/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,21.4,24,13.4,16,1031.4,24,952.2,24,11.5,16,3.5,23,11.7,999.9,32.2,*,12.9, ,2.36,G,2.4,0
14654099999,08/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,22.9,24,16.9,16,1034.7,24,955.5,24,7.5,16,2.8,22,7.8,999.9,32.7,*,15.4, ,1.97,G,1.6,0
14654099999,09/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,21.8,24,17.6,16,1031.7,24,952.6,24,3.6,16,3.3,23,7.8,999.9,28.9,*,16.2, ,1.57,G,1.6,100000
14654099999,10/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,23.7,24,20.4,17,1027.4,24,948.9,24,1.5,17,0.7,16,1.9,999.9,34.9,*,16.9, ,1.57,G,1.6,100000
14654099999,11/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,27.7,19,23.6,11,1030.8,19,952.7,19,2.9,11,1.2,14,1.9,999.9,32.2,*,22.8,*,1.57,G,2.8,0
14654099999,12/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,32.7,24,26.4,16,1029.4,24,952.2,24,5.7,16,2.7,21,7.8,999.9,40.5,*,27.1, ,2.76,G,2,0
14654099999,13/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,30.9,20,24.5,14,1027.9,20,950.5,20,4.7,14,2.7,20,9.7,999.9,41,*,23.7, ,1.97,G,999.9,0
14654099999,14/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,36,24,28.4,16,1025.9,24,949.4,24,11.2,16,5.3,24,11.7,999.9,49.1,*,27.7, ,0,G,1.2,0
14654099999,15/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,33.8,24,27.7,16,1029.1,24,952.1,24,9,16,4.5,24,11.7,999.9,42.8,*,27.1,*,1.18,G,999.9,0
14654099999,16/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,28.1,24,25.2,16,1031.8,24,953.7,24,3.4,16,1.8,18,3.9,999.9,37.4,*,21.7, ,1.18,G,1.2,100000
14654099999,17/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,26.1,24,24.8,16,1027.7,24,949.6,24,0.3,16,1.7,20,1.9,999.9,30.4,*,23.5,*,1.18,G,999.9,101000
14654099999,18/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,25.1,24,22.4,17,1024.2,24,946.2,24,1.5,17,1.1,19,1.9,999.9,28.6,*,21.7, ,0.01,G,1.2,101000
14654099999,19/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,29.3,24,25.8,16,1028.1,24,950.4,24,3.6,16,1.7,23,3.9,999.9,31.6,*,25.5, ,0.79,G,999.9,1000
14654099999,20/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,29.9,18,22.3,13,1040.4,18,961.9,18,8.5,13,3.2,17,7.8,999.9,31.6,*,28.9, ,0,G,0.4,0
14654099999,21/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,30.4,16,20,12,1041.9,16,963.3,16,11.7,12,2.8,16,5.8,999.9,37.8,*,23.5,*,0,G,999.9,0
14654099999,22/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,26.2,24,19.7,17,1034.8,24,956.1,24,10.1,17,2.4,22,7.8,999.9,36.5,*,19.2, ,0.39,G,0.4,0
14654099999,23/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,30,24,22.2,16,1033.8,24,955.8,24,5.5,16,2.9,22,7.8,999.9,41.9,*,20.8, ,0.39,G,999.9,0
14654099999,24/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,32.2,24,20.6,16,1029,24,951.7,24,8.7,16,3,24,5.8,999.9,45.7,*,20.5, ,0,G,999.9,0
14654099999,25/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,40.8,23,32.4,15,1024.1,23,948.5,23,9.3,15,3.4,23,9.7,999.9,52.7,*,31.3, ,0,G,999.9,0
14654099999,26/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,39.1,24,35.6,15,1020.8,24,945.3,24,10.5,15,5.2,24,11.7,999.9,43.2,*,33.4, ,0,G,999.9,10000
14654099999,27/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,38.7,24,38.4,16,1016.6,24,941.3,24,2.8,16,2.5,21,5.8,999.9,41.9,*,34.7,*,0.36,G,0.4,10000
14654099999,28/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,42.1,21,35.5,13,1009.7,21,935.4,21,11.7,13,4.5,21,7.8,999.9,48.7,*,30.9, ,0.11,G,999.9,10000
14654099999,29/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,38.8,24,34.3,16,1009.4,24,934.7,24,11.5,16,4.9,24,9.7,999.9,47.3,*,32.7,*,0.17,G,999.9,10000
14654099999,30/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,35.4,24,28.9,17,1018.9,24,942.9,24,9.3,17,4.2,24,11.7,999.9,44.8, ,30.9,*,0.06,G,999.9,101000
14654099999,31/01/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,40.4,24,30.8,16,1017.5,24,942.3,24,11.5,16,4.1,24,9.7,999.9,54.9,*,27.9, ,0.01,G,999.9,0
14654099999,01/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,46,24,36.6,15,1017.6,24,943.2,24,12,15,4.2,24,9.7,999.9,59,*,34.3, ,0,G,999.9,0
14654099999,02/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,50.6,24,38.4,16,1016.6,24,943,24,11.7,16,2.9,23,5.8,999.9,59,*,42.8,*,0,G,999.9,0
14654099999,03/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,51.8,24,40.3,17,1014.4,24,941.1,24,11.7,17,3.6,24,7.8,999.9,60.3,*,41.9, ,0,G,999.9,0
14654099999,04/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,46,23,38.6,15,1005.1,23,931.7,23,10.7,15,5.1,23,11.7,999.9,56.7,*,33.8,*,0,G,999.9,11000
14654099999,05/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,32.2,24,27.8,16,1009.7,24,933.9,24,5,16,3.5,24,9.7,999.9,34.7,*,28.4,*,0.44,G,0.4,1000
14654099999,06/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,28,24,14.7,16,1026.7,24,948.9,24,11.8,16,3,23,7.8,999.9,36.9,*,21.7,*,0.56,G,5.5,0
14654099999,07/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,29,24,23.2,17,1028.5,24,950.7,24,10.1,17,1.6,17,1.9,999.9,34.5,*,21.4, ,4.72,G,4.3,0
14654099999,08/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,35.9,24,27.7,16,1029.7,24,953,24,9.7,16,3.6,19,9.7,999.9,47.3,*,30.4,*,0,G,2.4,0
14654099999,09/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,37,21,25.3,13,1029.6,21,953,21,11.7,13,4.4,21,9.7,999.9,52.9,*,26.4, ,1.57,G,0.8,0
14654099999,10/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,46,24,33.1,16,1017.5,24,943.1,24,11.7,16,5.5,24,9.7,999.9,49.5,*,34.2, ,0.79,G,999.9,10000
14654099999,11/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,48.9,24,38,17,1008.3,24,935,24,11.6,17,6.8,24,11.7,999.9,59.4,*,37,*,0,G,999.9,10000
14654099999,12/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,38,24,28.3,16,1018.3,24,942.7,24,11.3,16,10.1,24,15.5,999.9,44.4,*,31.3,*,0.04,G,999.9,11000
14654099999,13/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,40.2,24,27.2,16,1021.7,24,946.1,24,11.8,16,5.6,24,11.7,999.9,53.2,*,27.9, ,0.03,G,999.9,0
14654099999,14/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,42.7,23,33.5,16,1016.6,23,941.9,23,8.5,16,4.7,21,7.8,999.9,53.2,*,33.8,*,0,G,0.4,11000
14654099999,15/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,39.5,24,31.4,17,1027.9,24,951.8,24,10.6,17,3.9,23,9.7,999.9,46.2,*,33.4,*,0.35,G,999.9,0
14654099999,16/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,40.4,24,28.7,16,1028.7,24,952.7,24,11.7,16,4.5,24,11.7,999.9,58.1, ,28.9, ,0,G,999.9,0
14654099999,17/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,48,24,25.5,16,1023.3,24,948.7,24,11.8,16,5.2,24,11.7,999.9,70.2,*,32.7, ,0,G,999.9,0
14654099999,18/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,42.6,24,29.1,16,1024.1,24,948.7,24,10.9,16,3.6,24,7.8,999.9,46.8,*,34.2,*,0,G,999.9,0
14654099999,19/02/2020,43.8666666,18.4333333,638,"SARAJEVO BJELAVE, BK",Sarajevo,Bosnia and Herzegovina,44.2,24,28.4,16,1019,24,944.3,24,10.9,16,6.2,23,15.5,999.9,50.5,*,39.2, ,0,G,999.9,10000
