STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,City,Country,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
86715099999,01/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,70.4,22,63.9,22,1011.8,22,884.3,22,999.9,0,2.9,22,5.2,17.3,77.4, ,65.7, ,0,I,999.9,0
86715099999,02/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,72.5,19,64.6,19,1011.4,19,884.4,19,999.9,0,5.8,19,7.2,15.5,80.8, ,66.4, ,0,I,999.9,0
86715099999,03/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,71,22,64.5,22,1012.6,22,885.1,22,999.9,0,5.2,22,7.8,21,81.7, ,64.8,*,0,I,999.9,0
86715099999,04/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,69,20,65.4,20,1012.3,20,884.4,20,999.9,0,6.8,20,12,25.3,77.4, ,66.4, ,0,I,999.9,0
86715099999,05/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,66.6,22,64.6,22,1012.8,22,884.3,22,999.9,0,4.3,22,6.8,17.5,73.4, ,63.3, ,0,I,999.9,0
86715099999,06/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,69.7,22,64.3,22,1013.2,22,885.3,22,999.9,0,7.2,22,10.5,25.1,78.1, ,64.9, ,0,I,999.9,0
86715099999,07/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,72.3,22,64.6,22,1013.8,22,886.4,22,999.9,0,5.7,22,8.5,16.3,82, ,66.2, ,0,I,999.9,0
86715099999,08/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,73.1,21,65.7,21,1013.9,21,886.7,21,999.9,0,3.6,21,6.2,12.4,81.1, ,67.1, ,0,I,999.9,0
86715099999,09/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,70.8,19,65.4,19,1014.8,19,887,19,999.9,0,3.3,19,11.3,24.5,81, ,64.6, ,0,I,999.9,0
86715099999,10/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,74.2,20,64,20,1013.3,20,886.3,20,999.9,0,3.7,20,6.2,13.6,85.8, ,64, ,0,I,999.9,0
86715099999,11/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,76.9,18,61.3,18,1011.8,18,885.7,18,999.9,0,3.7,18,7.6,15.9,85.8, ,65.5, ,0,I,999.9,0
86715099999,12/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,77.6,20,57.6,20,1012.9,20,886.8,20,999.9,0,2.7,20,5.6,13,88.3, ,62.8, ,0,I,999.9,0
86715099999,13/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,75.9,18,58.4,18,1013.6,18,887.1,18,999.9,0,3.3,18,6.8,15.5,87.8, ,64.2, ,0,I,999.9,0
86715099999,14/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,78,21,60.6,21,1012.4,21,886.5,21,999.9,0,3.9,21,6.6,15.7,87.6, ,67.6, ,0,I,999.9,0
86715099999,15/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,77,24,60.7,24,1012.1,24,886,24,999.9,0,3.9,24,7.4,14.6,87.6, ,65.7, ,0,I,999.9,0
86715099999,16/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,78.7,21,61.3,21,1013.6,21,887.6,21,999.9,0,3.9,21,6.8,15,87.6, ,68.9, ,0,I,999.9,0
86715099999,17/01/2020,-15.7833333,-47.9333333,1161.04,"BRASILIA, BR",Federal District,Brazil,75.9,22,62.2,22,1014.7,22,888,22,999.9,0,4.1,22,7.8,18.3,85.3, ,66.9, ,0,I,999.9,0
